date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:11:32	2058/2058	---M-Z	200	added ('OK')	text/css	etag:W/%2212622e1-80a-5ba0722c84d0b%22	https://thegenius.co/html/crsine_new/assets/vendors/tiny-slider/tiny-slider.min.css	thegenius.co/html/crsine_new/assets/vendors/tiny-slider/tiny-slider.min.css	(from https://thegenius.co/html/crsine_new/index.html)
05:11:33	315/315	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Dec%202021%2023:06:31%20GMT	https://thegenius.co/html/crsine_new/assets/vendors/jquery-fancybox/jquery.fancybox.min.css	thegenius.co/html/crsine_new/assets/vendors/jquery-fancybox/jquery.fancybox.min.css	(from https://thegenius.co/html/crsine_new/index.html)
05:11:41	135190/135190	---M-Z	200	added ('OK')	text/css	etag:W/%2211dc13d-21016-5ba547e59d204%22	https://thegenius.co/html/crsine_new/assets/css/crsine.css	thegenius.co/html/crsine_new/assets/css/crsine.css	(from https://thegenius.co/html/crsine_new/index.html)
05:11:41	3858/3858	---M--	200	added ('OK')	image/png	etag:%2211dc158-f12-5ba0720675ea1%22	https://thegenius.co/html/crsine_new/assets/images/loader.png	thegenius.co/html/crsine_new/assets/images/loader.png	(from https://thegenius.co/html/crsine_new/index.html)
05:11:42	8409/8409	---M--	200	added ('OK')	image/png	etag:%2211dc15b-20d9-5ba07207652bf%22	https://thegenius.co/html/crsine_new/assets/images/logo-light.png	thegenius.co/html/crsine_new/assets/images/logo-light.png	(from https://thegenius.co/html/crsine_new/index.html)
05:11:42	66132/66132	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6077-10254-5ba547db2bca8%22	https://thegenius.co/html/crsine_new/index-2.html	thegenius.co/html/crsine_new/index-2.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:44	41940/41940	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6043-a3d4-5ba547d88802d%22	https://thegenius.co/html/crsine_new/about.html	thegenius.co/html/crsine_new/about.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:45	31514/31514	---MCZ	200	added ('OK')	text/html	etag:W/%2211d620e-7b1a-5ba547e0ce6a5%22	https://thegenius.co/html/crsine_new/services.html	thegenius.co/html/crsine_new/services.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:46	32159/32159	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6206-7d9f-5ba547df7a158%22	https://thegenius.co/html/crsine_new/service-details.html	thegenius.co/html/crsine_new/service-details.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:47	41204/41204	---MCZ	200	added ('OK')	text/html	etag:W/%2211d60b1-a0f4-5ba547de4965a%22	https://thegenius.co/html/crsine_new/online-booking.html	thegenius.co/html/crsine_new/online-booking.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:48	56147/56147	---MCZ	200	added ('OK')	text/html	etag:W/%2211d61f4-db53-5ba547df11979%22	https://thegenius.co/html/crsine_new/pricing.html	thegenius.co/html/crsine_new/pricing.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:48	25950/25950	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6047-655e-5ba547d8795ce%22	https://thegenius.co/html/crsine_new/contact.html	thegenius.co/html/crsine_new/contact.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:50	28774/28774	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6048-7066-5ba547d9acbc3%22	https://thegenius.co/html/crsine_new/faqs.html	thegenius.co/html/crsine_new/faqs.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:51	27019/27019	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6049-698b-5ba547d9bba0b%22	https://thegenius.co/html/crsine_new/gallery.html	thegenius.co/html/crsine_new/gallery.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:51	27349/27349	---MCZ	200	added ('OK')	text/html	etag:W/%2211d604a-6ad5-5ba547dae1929%22	https://thegenius.co/html/crsine_new/help.html	thegenius.co/html/crsine_new/help.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:52	22909/22909	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6046-597d-5ba547d5f707a%22	https://thegenius.co/html/crsine_new/404.html	thegenius.co/html/crsine_new/404.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:54	41796/41796	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6214-a344-5ba547e217843%22	https://thegenius.co/html/crsine_new/shop.html	thegenius.co/html/crsine_new/shop.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:55	43867/43867	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6213-ab5b-5ba547e1ca5e4%22	https://thegenius.co/html/crsine_new/shop-details.html	thegenius.co/html/crsine_new/shop-details.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:56	37117/37117	---MCZ	200	added ('OK')	text/html	etag:W/%2211d60b0-90fd-5ba547dc1d3ef%22	https://thegenius.co/html/crsine_new/news.html	thegenius.co/html/crsine_new/news.html	(from https://thegenius.co/html/crsine_new/index.html)
05:11:57	38545/38545	---MCZ	200	added ('OK')	text/html	etag:W/%2211d6095-9691-5ba547d73e6c0%22	https://thegenius.co/html/crsine_new/news-details.html	thegenius.co/html/crsine_new/news-details.html	(from https://thegenius.co/html/crsine_new/index.html)
05:12:00	90718/90718	---M--	200	added ('OK')	image/jpeg	etag:%2212122c6-1625e-5ba07242ef92d%22	https://thegenius.co/html/crsine_new/assets/images/backgrounds/main-slider-1-1.jpg	thegenius.co/html/crsine_new/assets/images/backgrounds/main-slider-1-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:01	90772/90772	---M--	200	added ('OK')	image/jpeg	etag:%2212122fe-16294-5ba072433b41d%22	https://thegenius.co/html/crsine_new/assets/images/backgrounds/main-slider-1-2.jpg	thegenius.co/html/crsine_new/assets/images/backgrounds/main-slider-1-2.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:02	59912/59912	---M--	200	added ('OK')	image/jpeg	etag:%22125e19b-ea08-5ba0726f1ba83%22	https://thegenius.co/html/crsine_new/assets/images/resources/about-2-1.jpg	thegenius.co/html/crsine_new/assets/images/resources/about-2-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:03	14962/14962	---M--	200	added ('OK')	image/jpeg	etag:%22125e1c5-3a72-5ba072766698c%22	https://thegenius.co/html/crsine_new/assets/images/services/service-1-1.jpg	thegenius.co/html/crsine_new/assets/images/services/service-1-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:04	13036/13036	---M--	200	added ('OK')	image/jpeg	etag:%22125e1c7-32ec-5ba072762e71c%22	https://thegenius.co/html/crsine_new/assets/images/services/service-1-2.jpg	thegenius.co/html/crsine_new/assets/images/services/service-1-2.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:05	13468/13468	---M--	200	added ('OK')	image/jpeg	etag:%22125e1c8-349c-5ba072772e4da%22	https://thegenius.co/html/crsine_new/assets/images/services/service-1-3.jpg	thegenius.co/html/crsine_new/assets/images/services/service-1-3.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:09	71275/71275	---M--	200	added ('OK')	image/jpeg	etag:%22125e1b9-1166b-5ba0727419bb1%22	https://thegenius.co/html/crsine_new/assets/images/resources/video-1-1.jpg	thegenius.co/html/crsine_new/assets/images/resources/video-1-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:11	110794/110794	---M--	200	added ('OK')	image/jpeg	etag:%22125e1a6-1b0ca-5ba07271b4f06%22	https://thegenius.co/html/crsine_new/assets/images/resources/feature-1-1.jpg	thegenius.co/html/crsine_new/assets/images/resources/feature-1-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:11	16083/16083	---M--	200	added ('OK')	image/jpeg	etag:%22125e124-3ed3-5ba072612a157%22	https://thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-1.jpg	thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:11	345340/345340	---M--	200	added ('OK')	image/jpeg	etag:%2212122c3-544fc-5ba072404ad13%22	https://thegenius.co/html/crsine_new/assets/images/backgrounds/feature-bg-1-1.jpg	thegenius.co/html/crsine_new/assets/images/backgrounds/feature-bg-1-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:12	16386/16386	---M--	200	added ('OK')	image/jpeg	etag:%22125e125-4002-5ba0726275a05%22	https://thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-2.jpg	thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-2.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:13	2052445/2052445	---M--	200	added ('OK')	image/png	etag:%221212359-1f515d-5ba072480ca73%22	https://thegenius.co/html/crsine_new/assets/images/backgrounds/service-bg-1.png	thegenius.co/html/crsine_new/assets/images/backgrounds/service-bg-1.png	(from https://thegenius.co/html/crsine_new/index.html)
05:12:13	14797/14797	---M--	200	added ('OK')	image/jpeg	etag:%22125e126-39cd-5ba07262761d5%22	https://thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-3.jpg	thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-3.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:15	15463/15463	---M--	200	added ('OK')	image/jpeg	etag:%22125e13e-3c67-5ba07263943f2%22	https://thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-4.jpg	thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-4.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:18	19446/19446	---M--	200	added ('OK')	image/jpeg	etag:%22125e140-4bf6-5ba0726391512%22	https://thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-5.jpg	thegenius.co/html/crsine_new/assets/images/gallery/gallery-2-5.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:25	9269/9269	---M--	200	added ('OK')	image/png	etag:%22125e1a5-2435-5ba07270365f1%22	https://thegenius.co/html/crsine_new/assets/images/resources/brand-1-1.png	thegenius.co/html/crsine_new/assets/images/resources/brand-1-1.png	(from https://thegenius.co/html/crsine_new/index.html)
05:12:26	149834/149834	---M--	200	added ('OK')	image/png	etag:%2212140a8-2494a-5ba0724c253c2%22	https://thegenius.co/html/crsine_new/assets/images/blog/blog-1-3.png	thegenius.co/html/crsine_new/assets/images/blog/blog-1-3.png	(from https://thegenius.co/html/crsine_new/index.html)
05:12:27	1722/1722	---M--	200	added ('OK')	image/jpeg	etag:%22125e187-6ba-5ba07269afb86%22	https://thegenius.co/html/crsine_new/assets/images/products/product-s-1.jpg	thegenius.co/html/crsine_new/assets/images/products/product-s-1.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:28	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Dec%202021%2023:12:28%20GMT	https://thegenius.co/html/crsine_new/product-details.html	thegenius.co/html/crsine_new/product-details.html	(from https://thegenius.co/html/crsine_new/index.html)
05:12:29	1793/1793	---M--	200	added ('OK')	image/jpeg	etag:%22125e18c-701-5ba0726ac5cbc%22	https://thegenius.co/html/crsine_new/assets/images/products/product-s-2.jpg	thegenius.co/html/crsine_new/assets/images/products/product-s-2.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:30	1598/1598	---M--	200	added ('OK')	image/jpeg	etag:%22125e188-63e-5ba0726ad4b04%22	https://thegenius.co/html/crsine_new/assets/images/products/product-s-3.jpg	thegenius.co/html/crsine_new/assets/images/products/product-s-3.jpg	(from https://thegenius.co/html/crsine_new/index.html)
05:12:30	222521/222521	---M--	200	added ('OK')	image/png	etag:%2212140a3-36539-5ba0724a50bae%22	https://thegenius.co/html/crsine_new/assets/images/blog/blog-1-1.png	thegenius.co/html/crsine_new/assets/images/blog/blog-1-1.png	(from https://thegenius.co/html/crsine_new/index.html)
05:12:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Dec%202021%2023:12:31%20GMT	https://thegenius.co/html/crsine_new/checkout.html	thegenius.co/html/crsine_new/checkout.html	(from https://thegenius.co/html/crsine_new/index.html)
05:12:32	229597/229597	---M--	200	added ('OK')	image/png	etag:%2212140a4-380dd-5ba0724a33ebe%22	https://thegenius.co/html/crsine_new/assets/images/blog/blog-1-2.png	thegenius.co/html/crsine_new/assets/images/blog/blog-1-2.png	(from https://thegenius.co/html/crsine_new/index.html)
05:12:32	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622aa-15d84-5ba072195bcba%22	https://thegenius.co/html/crsine_new/assets/vendors/jquery/jquery-3.5.1.min.js	thegenius.co/html/crsine_new/assets/vendors/jquery/jquery-3.5.1.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:33	80821/80821	---M-Z	200	added ('OK')	application/javascript	etag:W/%221262302-13bb5-5ba072899ec0d%22	https://thegenius.co/html/crsine_new/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	thegenius.co/html/crsine_new/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:34	15498/15498	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622a3-3c8a-5ba07215b24c2%22	https://thegenius.co/html/crsine_new/assets/vendors/jarallax/jarallax.min.js	thegenius.co/html/crsine_new/assets/vendors/jarallax/jarallax.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:35	2381/2381	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622ab-94d-5ba07218f63bb%22	https://thegenius.co/html/crsine_new/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	thegenius.co/html/crsine_new/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:36	1266/1266	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622ae-4f2-5ba0721bf3db5%22	https://thegenius.co/html/crsine_new/assets/vendors/jquery-appear/jquery.appear.min.js	thegenius.co/html/crsine_new/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:37	4445/4445	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622b2-115d-5ba0721c6b7c4%22	https://thegenius.co/html/crsine_new/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	thegenius.co/html/crsine_new/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:38	21090/21090	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622cb-5262-5ba0722214751%22	https://thegenius.co/html/crsine_new/assets/vendors/jquery-validate/jquery.validate.min.js	thegenius.co/html/crsine_new/assets/vendors/jquery-validate/jquery.validate.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:39	23882/23882	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622cd-5d4a-5ba072230a0ff%22	https://thegenius.co/html/crsine_new/assets/vendors/nouislider/nouislider.min.js	thegenius.co/html/crsine_new/assets/vendors/nouislider/nouislider.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:40	9896/9896	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622d3-26a8-5ba07225dcf61%22	https://thegenius.co/html/crsine_new/assets/vendors/odometer/odometer.min.js	thegenius.co/html/crsine_new/assets/vendors/odometer/odometer.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:40	1304295/1304295	---M--	200	added ('OK')	image/png	etag:%2212122c4-13e6e7-5ba07241bf600%22	https://thegenius.co/html/crsine_new/assets/images/backgrounds/footer-bg-1.png	thegenius.co/html/crsine_new/assets/images/backgrounds/footer-bg-1.png	(from https://thegenius.co/html/crsine_new/index.html)
05:12:42	140929/140929	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622dc-22681-5ba0722b05456%22	https://thegenius.co/html/crsine_new/assets/vendors/swiper/swiper.min.js	thegenius.co/html/crsine_new/assets/vendors/swiper/swiper.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:43	31780/31780	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622de-7c24-5ba0722c825fb%22	https://thegenius.co/html/crsine_new/assets/vendors/tiny-slider/tiny-slider.min.js	thegenius.co/html/crsine_new/assets/vendors/tiny-slider/tiny-slider.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:44	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622e7-8bb-5ba0722f94045%22	https://thegenius.co/html/crsine_new/assets/vendors/wnumb/wNumb.min.js	thegenius.co/html/crsine_new/assets/vendors/wnumb/wNumb.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:45	6299/6299	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212622e8-189b-5ba0722f9b575%22	https://thegenius.co/html/crsine_new/assets/vendors/wow/wow.js	thegenius.co/html/crsine_new/assets/vendors/wow/wow.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:46	37772/37772	---M-Z	200	added ('OK')	application/javascript	etag:W/%22126229e-938c-5ba0721425d05%22	https://thegenius.co/html/crsine_new/assets/vendors/isotope/isotope.js	thegenius.co/html/crsine_new/assets/vendors/isotope/isotope.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:47	6126/6126	---M-Z	200	added ('OK')	application/javascript	etag:W/%221262269-17ee-5ba0720d6491b%22	https://thegenius.co/html/crsine_new/assets/vendors/countdown/countdown.min.js	thegenius.co/html/crsine_new/assets/vendors/countdown/countdown.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:48	315/315	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Dec%202021%2023:06:34%20GMT	https://thegenius.co/html/crsine_new/assets/vendors/jquery-fancybox/jquery.fancybox.min.js	thegenius.co/html/crsine_new/assets/vendors/jquery-fancybox/jquery.fancybox.min.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:49	14808/14808	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212040c9-39d8-5ba0720373a6f%22	https://thegenius.co/html/crsine_new/assets/js/crsine.js	thegenius.co/html/crsine_new/assets/js/crsine.js	(from https://thegenius.co/html/crsine_new/index.html)
05:12:52	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221262312-21676-5ba072913d305%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.eot?	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:53	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221262312-21676-5ba072913d305%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.eot	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:54	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%221262316-1327c-5ba07296be1f2%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:56	92136/92136	---M--	200	added ('OK')	font/woff	etag:%221262315-167e8-5ba0729635e43%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.woff	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:57	136516/136516	---M--	200	added ('OK')	font/ttf	etag:%221262314-21544-5ba07294bf22e%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:58	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22126231a-862e-5ba07298d9abd%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.eot	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:58	34350/34350	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22126231a-862e-5ba07298d9abd%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.eot?	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:59	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221262313-b6819-5ba072950766d%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-brands-400.svg	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:12:59	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%22126231e-34ec-5ba0729b35ac9%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:13:00	16772/16772	---M--	200	added ('OK')	font/woff	etag:%22126231d-4184-5ba0729af20c1%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.woff	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:13:02	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%22126231c-8504-5ba0729a37863%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:13:03	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22126231b-2354a-5ba072997109c%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:13:05	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22126231f-3200e-5ba0729ce60bd%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:13:05	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22126231f-3200e-5ba0729ce60bd%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
05:13:07	104280/104280	---M--	200	added ('OK')	font/woff	etag:%221262322-19758-5ba0729fd449f%22	https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	thegenius.co/html/crsine_new/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://thegenius.co/html/crsine_new/assets/vendors/fontawesome/css/all.min.css)
